exp_index,subject,condition,scenario,box_weight,contestant,strength,effort,resp,s1,s2,e1,e2
1b,82,fail,1,8,1,5,20,4,5,5,20,60
1b,82,fail,1,8,2,5,60,6,5,5,20,60
1b,82,fail,2,8,1,6,30,5,6,6,30,80
1b,82,fail,2,8,2,6,80,5,6,6,30,80
1b,82,fail,3,6,1,4,30,4,4,4,30,60
1b,82,fail,3,6,2,4,60,6,4,4,30,60
1b,82,fail,4,8,1,5,20,8,5,5,20,70
1b,82,fail,4,8,2,5,70,2,5,5,20,70
1b,82,fail,5,10,1,8,20,6,8,8,20,40
1b,82,fail,5,10,2,8,40,4,8,8,20,40
1b,82,fail,6,8,1,4,40,6,4,8,40,40
1b,82,fail,6,8,2,8,40,4,4,8,40,40
1b,82,fail,7,8,1,4,60,5,4,6,60,60
1b,82,fail,7,8,2,6,60,5,4,6,60,60
1b,82,fail,8,8,1,2,50,8,2,8,50,50
1b,82,fail,8,8,2,8,50,2,2,8,50,50
1b,82,fail,9,10,1,5,70,4,5,7,70,70
1b,82,fail,9,10,2,7,70,6,5,7,70,70
1b,82,fail,10,9,1,6,30,6,6,8,30,30
1b,82,fail,10,9,2,8,30,4,6,8,30,30
1b,82,fail,11,6,1,2,60,6,2,6,60,20
1b,82,fail,11,6,2,6,20,4,2,6,60,20
1b,82,fail,12,6,1,3,80,5,3,6,80,40
1b,82,fail,12,6,2,6,40,5,3,6,80,40
1b,82,fail,13,7,1,4,30,5,4,6,30,20
1b,82,fail,13,7,2,6,20,5,4,6,30,20
1b,82,fail,14,10,1,5,80,6,5,8,80,50
1b,82,fail,14,10,2,8,50,4,5,8,80,50
1b,82,fail,15,9,1,6,40,5,6,8,40,30
1b,82,fail,15,9,2,8,30,5,6,8,40,30
1b,82,lift,16,2,1,5,20,4,5,5,20,60
1b,82,lift,16,2,2,5,60,6,5,5,20,60
1b,82,lift,17,4,1,6,30,3,6,6,30,80
1b,82,lift,17,4,2,6,80,7,6,6,30,80
1b,82,lift,18,2,1,4,30,3,4,4,30,60
1b,82,lift,18,2,2,4,60,7,4,4,30,60
1b,82,lift,19,3,1,5,20,4,5,5,20,70
1b,82,lift,19,3,2,5,70,6,5,5,20,70
1b,82,lift,20,2,1,8,20,4,8,8,20,40
1b,82,lift,20,2,2,8,40,6,8,8,20,40
1b,82,lift,21,2,1,4,40,3,4,8,40,40
1b,82,lift,21,2,2,8,40,7,4,8,40,40
1b,82,lift,22,3,1,4,60,4,4,6,60,60
1b,82,lift,22,3,2,6,60,6,4,6,60,60
1b,82,lift,23,3,1,2,50,1,2,8,50,50
1b,82,lift,23,3,2,8,50,9,2,8,50,50
1b,82,lift,24,4,1,5,70,4,5,7,70,70
1b,82,lift,24,4,2,7,70,6,5,7,70,70
1b,82,lift,25,2,1,6,30,4,6,8,30,30
1b,82,lift,25,2,2,8,30,6,6,8,30,30
1b,83,fail,1,8,1,5,20,6,5,5,20,60
1b,83,fail,1,8,2,5,60,4,5,5,20,60
1b,83,fail,2,8,1,6,30,8,6,6,30,80
1b,83,fail,2,8,2,6,80,0,6,6,30,80
1b,83,fail,3,6,1,4,30,0,4,4,30,60
1b,83,fail,3,6,2,4,60,0,4,4,30,60
1b,83,fail,4,8,1,5,20,8,5,5,20,70
1b,83,fail,4,8,2,5,70,2,5,5,20,70
1b,83,fail,5,10,1,8,20,5,8,8,20,40
1b,83,fail,5,10,2,8,40,3,8,8,20,40
1b,83,fail,6,8,1,4,40,2,4,8,40,40
1b,83,fail,6,8,2,8,40,8,4,8,40,40
1b,83,fail,7,8,1,4,60,5,4,6,60,60
1b,83,fail,7,8,2,6,60,5,4,6,60,60
1b,83,fail,8,8,1,2,50,3,2,8,50,50
1b,83,fail,8,8,2,8,50,3,2,8,50,50
1b,83,fail,9,10,1,5,70,2,5,7,70,70
1b,83,fail,9,10,2,7,70,2,5,7,70,70
1b,83,fail,10,9,1,6,30,5,6,8,30,30
1b,83,fail,10,9,2,8,30,5,6,8,30,30
1b,83,fail,11,6,1,2,60,0,2,6,60,20
1b,83,fail,11,6,2,6,20,10,2,6,60,20
1b,83,fail,12,6,1,3,80,0,3,6,80,40
1b,83,fail,12,6,2,6,40,5,3,6,80,40
1b,83,fail,13,7,1,4,30,5,4,6,30,20
1b,83,fail,13,7,2,6,20,5,4,6,30,20
1b,83,fail,14,10,1,5,80,0,5,8,80,50
1b,83,fail,14,10,2,8,50,8,5,8,80,50
1b,83,fail,15,9,1,6,40,2,6,8,40,30
1b,83,fail,15,9,2,8,30,2,6,8,40,30
1b,83,lift,16,2,1,5,20,2,5,5,20,60
1b,83,lift,16,2,2,5,60,8,5,5,20,60
1b,83,lift,17,4,1,6,30,5,6,6,30,80
1b,83,lift,17,4,2,6,80,5,6,6,30,80
1b,83,lift,18,2,1,4,30,3,4,4,30,60
1b,83,lift,18,2,2,4,60,7,4,4,30,60
1b,83,lift,19,3,1,5,20,2,5,5,20,70
1b,83,lift,19,3,2,5,70,8,5,5,20,70
1b,83,lift,20,2,1,8,20,5,8,8,20,40
1b,83,lift,20,2,2,8,40,5,8,8,20,40
1b,83,lift,21,2,1,4,40,5,4,8,40,40
1b,83,lift,21,2,2,8,40,5,4,8,40,40
1b,83,lift,22,3,1,4,60,5,4,6,60,60
1b,83,lift,22,3,2,6,60,5,4,6,60,60
1b,83,lift,23,3,1,2,50,5,2,8,50,50
1b,83,lift,23,3,2,8,50,5,2,8,50,50
1b,83,lift,24,4,1,5,70,5,5,7,70,70
1b,83,lift,24,4,2,7,70,5,5,7,70,70
1b,83,lift,25,2,1,6,30,5,6,8,30,30
1b,83,lift,25,2,2,8,30,5,6,8,30,30
1b,84,fail,1,8,1,5,20,6,5,5,20,60
1b,84,fail,1,8,2,5,60,4,5,5,20,60
1b,84,fail,2,8,1,6,30,7,6,6,30,80
1b,84,fail,2,8,2,6,80,3,6,6,30,80
1b,84,fail,3,6,1,4,30,6,4,4,30,60
1b,84,fail,3,6,2,4,60,4,4,4,30,60
1b,84,fail,4,8,1,5,20,7,5,5,20,70
1b,84,fail,4,8,2,5,70,4,5,5,20,70
1b,84,fail,5,10,1,8,20,7,8,8,20,40
1b,84,fail,5,10,2,8,40,4,8,8,20,40
1b,84,fail,6,8,1,4,40,5,4,8,40,40
1b,84,fail,6,8,2,8,40,5,4,8,40,40
1b,84,fail,7,8,1,4,60,5,4,6,60,60
1b,84,fail,7,8,2,6,60,5,4,6,60,60
1b,84,fail,8,8,1,2,50,5,2,8,50,50
1b,84,fail,8,8,2,8,50,5,2,8,50,50
1b,84,fail,9,10,1,5,70,5,5,7,70,70
1b,84,fail,9,10,2,7,70,5,5,7,70,70
1b,84,fail,10,9,1,6,30,5,6,8,30,30
1b,84,fail,10,9,2,8,30,5,6,8,30,30
1b,84,fail,11,6,1,2,60,3,2,6,60,20
1b,84,fail,11,6,2,6,20,7,2,6,60,20
1b,84,fail,12,6,1,3,80,3,3,6,80,40
1b,84,fail,12,6,2,6,40,7,3,6,80,40
1b,84,fail,13,7,1,4,30,5,4,6,30,20
1b,84,fail,13,7,2,6,20,5,4,6,30,20
1b,84,fail,14,10,1,5,80,4,5,8,80,50
1b,84,fail,14,10,2,8,50,6,5,8,80,50
1b,84,fail,15,9,1,6,40,5,6,8,40,30
1b,84,fail,15,9,2,8,30,5,6,8,40,30
1b,84,lift,16,2,1,5,20,3,5,5,20,60
1b,84,lift,16,2,2,5,60,7,5,5,20,60
1b,84,lift,17,4,1,6,30,3,6,6,30,80
1b,84,lift,17,4,2,6,80,7,6,6,30,80
1b,84,lift,18,2,1,4,30,4,4,4,30,60
1b,84,lift,18,2,2,4,60,7,4,4,30,60
1b,84,lift,19,3,1,5,20,3,5,5,20,70
1b,84,lift,19,3,2,5,70,7,5,5,20,70
1b,84,lift,20,2,1,8,20,4,8,8,20,40
1b,84,lift,20,2,2,8,40,6,8,8,20,40
1b,84,lift,21,2,1,4,40,5,4,8,40,40
1b,84,lift,21,2,2,8,40,5,4,8,40,40
1b,84,lift,22,3,1,4,60,5,4,6,60,60
1b,84,lift,22,3,2,6,60,5,4,6,60,60
1b,84,lift,23,3,1,2,50,5,2,8,50,50
1b,84,lift,23,3,2,8,50,5,2,8,50,50
1b,84,lift,24,4,1,5,70,5,5,7,70,70
1b,84,lift,24,4,2,7,70,5,5,7,70,70
1b,84,lift,25,2,1,6,30,5,6,8,30,30
1b,84,lift,25,2,2,8,30,5,6,8,30,30
1b,85,fail,1,8,1,5,20,10,5,5,20,60
1b,85,fail,1,8,2,5,60,8,5,5,20,60
1b,85,fail,2,8,1,6,30,10,6,6,30,80
1b,85,fail,2,8,2,6,80,0,6,6,30,80
1b,85,fail,3,6,1,4,30,9,4,4,30,60
1b,85,fail,3,6,2,4,60,0,4,4,30,60
1b,85,fail,4,8,1,5,20,8,5,5,20,70
1b,85,fail,4,8,2,5,70,0,5,5,20,70
1b,85,fail,5,10,1,8,20,8,8,8,20,40
1b,85,fail,5,10,2,8,40,5,8,8,20,40
1b,85,fail,6,8,1,4,40,8,4,8,40,40
1b,85,fail,6,8,2,8,40,9,4,8,40,40
1b,85,fail,7,8,1,4,60,5,4,6,60,60
1b,85,fail,7,8,2,6,60,5,4,6,60,60
1b,85,fail,8,8,1,2,50,5,2,8,50,50
1b,85,fail,8,8,2,8,50,5,2,8,50,50
1b,85,fail,9,10,1,5,70,5,5,7,70,70
1b,85,fail,9,10,2,7,70,5,5,7,70,70
1b,85,fail,10,9,1,6,30,8,6,8,30,30
1b,85,fail,10,9,2,8,30,8,6,8,30,30
1b,85,fail,11,6,1,2,60,5,2,6,60,20
1b,85,fail,11,6,2,6,20,10,2,6,60,20
1b,85,fail,12,6,1,3,80,0,3,6,80,40
1b,85,fail,12,6,2,6,40,8,3,6,80,40
1b,85,fail,13,7,1,4,30,8,4,6,30,20
1b,85,fail,13,7,2,6,20,9,4,6,30,20
1b,85,fail,14,10,1,5,80,5,5,8,80,50
1b,85,fail,14,10,2,8,50,8,5,8,80,50
1b,85,fail,15,9,1,6,40,9,6,8,40,30
1b,85,fail,15,9,2,8,30,10,6,8,40,30
1b,85,lift,16,2,1,5,20,10,5,5,20,60
1b,85,lift,16,2,2,5,60,10,5,5,20,60
1b,85,lift,17,4,1,6,30,10,6,6,30,80
1b,85,lift,17,4,2,6,80,10,6,6,30,80
1b,85,lift,18,2,1,4,30,10,4,4,30,60
1b,85,lift,18,2,2,4,60,10,4,4,30,60
1b,85,lift,19,3,1,5,20,10,5,5,20,70
1b,85,lift,19,3,2,5,70,10,5,5,20,70
1b,85,lift,20,2,1,8,20,10,8,8,20,40
1b,85,lift,20,2,2,8,40,10,8,8,20,40
1b,85,lift,21,2,1,4,40,10,4,8,40,40
1b,85,lift,21,2,2,8,40,10,4,8,40,40
1b,85,lift,22,3,1,4,60,10,4,6,60,60
1b,85,lift,22,3,2,6,60,10,4,6,60,60
1b,85,lift,23,3,1,2,50,10,2,8,50,50
1b,85,lift,23,3,2,8,50,10,2,8,50,50
1b,85,lift,24,4,1,5,70,10,5,7,70,70
1b,85,lift,24,4,2,7,70,10,5,7,70,70
1b,85,lift,25,2,1,6,30,10,6,8,30,30
1b,85,lift,25,2,2,8,30,10,6,8,30,30
1b,86,fail,1,8,1,5,20,8,5,5,20,60
1b,86,fail,1,8,2,5,60,2,5,5,20,60
1b,86,fail,2,8,1,6,30,3,6,6,30,80
1b,86,fail,2,8,2,6,80,7,6,6,30,80
1b,86,fail,3,6,1,4,30,6,4,4,30,60
1b,86,fail,3,6,2,4,60,4,4,4,30,60
1b,86,fail,4,8,1,5,20,8,5,5,20,70
1b,86,fail,4,8,2,5,70,2,5,5,20,70
1b,86,fail,5,10,1,8,20,6,8,8,20,40
1b,86,fail,5,10,2,8,40,4,8,8,20,40
1b,86,fail,6,8,1,4,40,5,4,8,40,40
1b,86,fail,6,8,2,8,40,5,4,8,40,40
1b,86,fail,7,8,1,4,60,5,4,6,60,60
1b,86,fail,7,8,2,6,60,5,4,6,60,60
1b,86,fail,8,8,1,2,50,5,2,8,50,50
1b,86,fail,8,8,2,8,50,5,2,8,50,50
1b,86,fail,9,10,1,5,70,5,5,7,70,70
1b,86,fail,9,10,2,7,70,5,5,7,70,70
1b,86,fail,10,9,1,6,30,5,6,8,30,30
1b,86,fail,10,9,2,8,30,5,6,8,30,30
1b,86,fail,11,6,1,2,60,3,2,6,60,20
1b,86,fail,11,6,2,6,20,7,2,6,60,20
1b,86,fail,12,6,1,3,80,2,3,6,80,40
1b,86,fail,12,6,2,6,40,8,3,6,80,40
1b,86,fail,13,7,1,4,30,6,4,6,30,20
1b,86,fail,13,7,2,6,20,4,4,6,30,20
1b,86,fail,14,10,1,5,80,4,5,8,80,50
1b,86,fail,14,10,2,8,50,6,5,8,80,50
1b,86,fail,15,9,1,6,40,5,6,8,40,30
1b,86,fail,15,9,2,8,30,5,6,8,40,30
1b,86,lift,16,2,1,5,20,2,5,5,20,60
1b,86,lift,16,2,2,5,60,8,5,5,20,60
1b,86,lift,17,4,1,6,30,3,6,6,30,80
1b,86,lift,17,4,2,6,80,7,6,6,30,80
1b,86,lift,18,2,1,4,30,4,4,4,30,60
1b,86,lift,18,2,2,4,60,6,4,4,30,60
1b,86,lift,19,3,1,5,20,3,5,5,20,70
1b,86,lift,19,3,2,5,70,7,5,5,20,70
1b,86,lift,20,2,1,8,20,3,8,8,20,40
1b,86,lift,20,2,2,8,40,7,8,8,20,40
1b,86,lift,21,2,1,4,40,5,4,8,40,40
1b,86,lift,21,2,2,8,40,5,4,8,40,40
1b,86,lift,22,3,1,4,60,5,4,6,60,60
1b,86,lift,22,3,2,6,60,5,4,6,60,60
1b,86,lift,23,3,1,2,50,5,2,8,50,50
1b,86,lift,23,3,2,8,50,5,2,8,50,50
1b,86,lift,24,4,1,5,70,5,5,7,70,70
1b,86,lift,24,4,2,7,70,5,5,7,70,70
1b,86,lift,25,2,1,6,30,5,6,8,30,30
1b,86,lift,25,2,2,8,30,5,6,8,30,30
1b,87,fail,1,8,1,5,20,7,5,5,20,60
1b,87,fail,1,8,2,5,60,3,5,5,20,60
1b,87,fail,2,8,1,6,30,8,6,6,30,80
1b,87,fail,2,8,2,6,80,2,6,6,30,80
1b,87,fail,3,6,1,4,30,7,4,4,30,60
1b,87,fail,3,6,2,4,60,3,4,4,30,60
1b,87,fail,4,8,1,5,20,8,5,5,20,70
1b,87,fail,4,8,2,5,70,2,5,5,20,70
1b,87,fail,5,10,1,8,20,6,8,8,20,40
1b,87,fail,5,10,2,8,40,4,8,8,20,40
1b,87,fail,6,8,1,4,40,4,4,8,40,40
1b,87,fail,6,8,2,8,40,6,4,8,40,40
1b,87,fail,7,8,1,4,60,5,4,6,60,60
1b,87,fail,7,8,2,6,60,5,4,6,60,60
1b,87,fail,8,8,1,2,50,3,2,8,50,50
1b,87,fail,8,8,2,8,50,7,2,8,50,50
1b,87,fail,9,10,1,5,70,5,5,7,70,70
1b,87,fail,9,10,2,7,70,5,5,7,70,70
1b,87,fail,10,9,1,6,30,3,6,8,30,30
1b,87,fail,10,9,2,8,30,7,6,8,30,30
1b,87,fail,11,6,1,2,60,3,2,6,60,20
1b,87,fail,11,6,2,6,20,7,2,6,60,20
1b,87,fail,12,6,1,3,80,2,3,6,80,40
1b,87,fail,12,6,2,6,40,8,3,6,80,40
1b,87,fail,13,7,1,4,30,3,4,6,30,20
1b,87,fail,13,7,2,6,20,7,4,6,30,20
1b,87,fail,14,10,1,5,80,3,5,8,80,50
1b,87,fail,14,10,2,8,50,7,5,8,80,50
1b,87,fail,15,9,1,6,40,4,6,8,40,30
1b,87,fail,15,9,2,8,30,6,6,8,40,30
1b,87,lift,16,2,1,5,20,3,5,5,20,60
1b,87,lift,16,2,2,5,60,7,5,5,20,60
1b,87,lift,17,4,1,6,30,3,6,6,30,80
1b,87,lift,17,4,2,6,80,7,6,6,30,80
1b,87,lift,18,2,1,4,30,3,4,4,30,60
1b,87,lift,18,2,2,4,60,7,4,4,30,60
1b,87,lift,19,3,1,5,20,2,5,5,20,70
1b,87,lift,19,3,2,5,70,8,5,5,20,70
1b,87,lift,20,2,1,8,20,4,8,8,20,40
1b,87,lift,20,2,2,8,40,6,8,8,20,40
1b,87,lift,21,2,1,4,40,5,4,8,40,40
1b,87,lift,21,2,2,8,40,5,4,8,40,40
1b,87,lift,22,3,1,4,60,4,4,6,60,60
1b,87,lift,22,3,2,6,60,6,4,6,60,60
1b,87,lift,23,3,1,2,50,3,2,8,50,50
1b,87,lift,23,3,2,8,50,7,2,8,50,50
1b,87,lift,24,4,1,5,70,4,5,7,70,70
1b,87,lift,24,4,2,7,70,6,5,7,70,70
1b,87,lift,25,2,1,6,30,6,6,8,30,30
1b,87,lift,25,2,2,8,30,4,6,8,30,30
1b,88,fail,1,8,1,5,20,8,5,5,20,60
1b,88,fail,1,8,2,5,60,4,5,5,20,60
1b,88,fail,2,8,1,6,30,7,6,6,30,80
1b,88,fail,2,8,2,6,80,2,6,6,30,80
1b,88,fail,3,6,1,4,30,8,4,4,30,60
1b,88,fail,3,6,2,4,60,3,4,4,30,60
1b,88,fail,4,8,1,5,20,8,5,5,20,70
1b,88,fail,4,8,2,5,70,3,5,5,20,70
1b,88,fail,5,10,1,8,20,8,8,8,20,40
1b,88,fail,5,10,2,8,40,6,8,8,20,40
1b,88,fail,6,8,1,4,40,6,4,8,40,40
1b,88,fail,6,8,2,8,40,8,4,8,40,40
1b,88,fail,7,8,1,4,60,5,4,6,60,60
1b,88,fail,7,8,2,6,60,8,4,6,60,60
1b,88,fail,8,8,1,2,50,4,2,8,50,50
1b,88,fail,8,8,2,8,50,8,2,8,50,50
1b,88,fail,9,10,1,5,70,2,5,7,70,70
1b,88,fail,9,10,2,7,70,3,5,7,70,70
1b,88,fail,10,9,1,6,30,3,6,8,30,30
1b,88,fail,10,9,2,8,30,4,6,8,30,30
1b,88,fail,11,6,1,2,60,1,2,6,60,20
1b,88,fail,11,6,2,6,20,8,2,6,60,20
1b,88,fail,12,6,1,3,80,2,3,6,80,40
1b,88,fail,12,6,2,6,40,8,3,6,80,40
1b,88,fail,13,7,1,4,30,7,4,6,30,20
1b,88,fail,13,7,2,6,20,8,4,6,30,20
1b,88,fail,14,10,1,5,80,2,5,8,80,50
1b,88,fail,14,10,2,8,50,8,5,8,80,50
1b,88,fail,15,9,1,6,40,5,6,8,40,30
1b,88,fail,15,9,2,8,30,7,6,8,40,30
1b,88,lift,16,2,1,5,20,2,5,5,20,60
1b,88,lift,16,2,2,5,60,6,5,5,20,60
1b,88,lift,17,4,1,6,30,3,6,6,30,80
1b,88,lift,17,4,2,6,80,8,6,6,30,80
1b,88,lift,18,2,1,4,30,3,4,4,30,60
1b,88,lift,18,2,2,4,60,8,4,4,30,60
1b,88,lift,19,3,1,5,20,3,5,5,20,70
1b,88,lift,19,3,2,5,70,8,5,5,20,70
1b,88,lift,20,2,1,8,20,3,8,8,20,40
1b,88,lift,20,2,2,8,40,5,8,8,20,40
1b,88,lift,21,2,1,4,40,4,4,8,40,40
1b,88,lift,21,2,2,8,40,3,4,8,40,40
1b,88,lift,22,3,1,4,60,6,4,6,60,60
1b,88,lift,22,3,2,6,60,5,4,6,60,60
1b,88,lift,23,3,1,2,50,6,2,8,50,50
1b,88,lift,23,3,2,8,50,5,2,8,50,50
1b,88,lift,24,4,1,5,70,7,5,7,70,70
1b,88,lift,24,4,2,7,70,8,5,7,70,70
1b,88,lift,25,2,1,6,30,3,6,8,30,30
1b,88,lift,25,2,2,8,30,4,6,8,30,30
1b,89,fail,1,8,1,5,20,8,5,5,20,60
1b,89,fail,1,8,2,5,60,5,5,5,20,60
1b,89,fail,2,8,1,6,30,7,6,6,30,80
1b,89,fail,2,8,2,6,80,2,6,6,30,80
1b,89,fail,3,6,1,4,30,5,4,4,30,60
1b,89,fail,3,6,2,4,60,5,4,4,30,60
1b,89,fail,4,8,1,5,20,8,5,5,20,70
1b,89,fail,4,8,2,5,70,6,5,5,20,70
1b,89,fail,5,10,1,8,20,9,8,8,20,40
1b,89,fail,5,10,2,8,40,7,8,8,20,40
1b,89,fail,6,8,1,4,40,4,4,8,40,40
1b,89,fail,6,8,2,8,40,7,4,8,40,40
1b,89,fail,7,8,1,4,60,4,4,6,60,60
1b,89,fail,7,8,2,6,60,6,4,6,60,60
1b,89,fail,8,8,1,2,50,2,2,8,50,50
1b,89,fail,8,8,2,8,50,7,2,8,50,50
1b,89,fail,9,10,1,5,70,3,5,7,70,70
1b,89,fail,9,10,2,7,70,5,5,7,70,70
1b,89,fail,10,9,1,6,30,7,6,8,30,30
1b,89,fail,10,9,2,8,30,8,6,8,30,30
1b,89,fail,11,6,1,2,60,4,2,6,60,20
1b,89,fail,11,6,2,6,20,9,2,6,60,20
1b,89,fail,12,6,1,3,80,3,3,6,80,40
1b,89,fail,12,6,2,6,40,8,3,6,80,40
1b,89,fail,13,7,1,4,30,6,4,6,30,20
1b,89,fail,13,7,2,6,20,8,4,6,30,20
1b,89,fail,14,10,1,5,80,7,5,8,80,50
1b,89,fail,14,10,2,8,50,9,5,8,80,50
1b,89,fail,15,9,1,6,40,8,6,8,40,30
1b,89,fail,15,9,2,8,30,8,6,8,40,30
1b,89,lift,16,2,1,5,20,3,5,5,20,60
1b,89,lift,16,2,2,5,60,3,5,5,20,60
1b,89,lift,17,4,1,6,30,4,6,6,30,80
1b,89,lift,17,4,2,6,80,9,6,6,30,80
1b,89,lift,18,2,1,4,30,2,4,4,30,60
1b,89,lift,18,2,2,4,60,5,4,4,30,60
1b,89,lift,19,3,1,5,20,3,5,5,20,70
1b,89,lift,19,3,2,5,70,3,5,5,20,70
1b,89,lift,20,2,1,8,20,1,8,8,20,40
1b,89,lift,20,2,2,8,40,1,8,8,20,40
1b,89,lift,21,2,1,4,40,5,4,8,40,40
1b,89,lift,21,2,2,8,40,5,4,8,40,40
1b,89,lift,22,3,1,4,60,5,4,6,60,60
1b,89,lift,22,3,2,6,60,5,4,6,60,60
1b,89,lift,23,3,1,2,50,5,2,8,50,50
1b,89,lift,23,3,2,8,50,5,2,8,50,50
1b,89,lift,24,4,1,5,70,5,5,7,70,70
1b,89,lift,24,4,2,7,70,5,5,7,70,70
1b,89,lift,25,2,1,6,30,3,6,8,30,30
1b,89,lift,25,2,2,8,30,3,6,8,30,30
1b,90,fail,1,8,1,5,20,6,5,5,20,60
1b,90,fail,1,8,2,5,60,4,5,5,20,60
1b,90,fail,2,8,1,6,30,7,6,6,30,80
1b,90,fail,2,8,2,6,80,3,6,6,30,80
1b,90,fail,3,6,1,4,30,4,4,4,30,60
1b,90,fail,3,6,2,4,60,6,4,4,30,60
1b,90,fail,4,8,1,5,20,7,5,5,20,70
1b,90,fail,4,8,2,5,70,3,5,5,20,70
1b,90,fail,5,10,1,8,20,5,8,8,20,40
1b,90,fail,5,10,2,8,40,5,8,8,20,40
1b,90,fail,6,8,1,4,40,5,4,8,40,40
1b,90,fail,6,8,2,8,40,5,4,8,40,40
1b,90,fail,7,8,1,4,60,5,4,6,60,60
1b,90,fail,7,8,2,6,60,5,4,6,60,60
1b,90,fail,8,8,1,2,50,5,2,8,50,50
1b,90,fail,8,8,2,8,50,5,2,8,50,50
1b,90,fail,9,10,1,5,70,5,5,7,70,70
1b,90,fail,9,10,2,7,70,5,5,7,70,70
1b,90,fail,10,9,1,6,30,5,6,8,30,30
1b,90,fail,10,9,2,8,30,5,6,8,30,30
1b,90,fail,11,6,1,2,60,4,2,6,60,20
1b,90,fail,11,6,2,6,20,6,2,6,60,20
1b,90,fail,12,6,1,3,80,0,3,6,80,40
1b,90,fail,12,6,2,6,40,10,3,6,80,40
1b,90,fail,13,7,1,4,30,5,4,6,30,20
1b,90,fail,13,7,2,6,20,5,4,6,30,20
1b,90,fail,14,10,1,5,80,4,5,8,80,50
1b,90,fail,14,10,2,8,50,6,5,8,80,50
1b,90,fail,15,9,1,6,40,5,6,8,40,30
1b,90,fail,15,9,2,8,30,5,6,8,40,30
1b,90,lift,16,2,1,5,20,2,5,5,20,60
1b,90,lift,16,2,2,5,60,8,5,5,20,60
1b,90,lift,17,4,1,6,30,4,6,6,30,80
1b,90,lift,17,4,2,6,80,6,6,6,30,80
1b,90,lift,18,2,1,4,30,4,4,4,30,60
1b,90,lift,18,2,2,4,60,6,4,4,30,60
1b,90,lift,19,3,1,5,20,3,5,5,20,70
1b,90,lift,19,3,2,5,70,7,5,5,20,70
1b,90,lift,20,2,1,8,20,4,8,8,20,40
1b,90,lift,20,2,2,8,40,6,8,8,20,40
1b,90,lift,21,2,1,4,40,5,4,8,40,40
1b,90,lift,21,2,2,8,40,5,4,8,40,40
1b,90,lift,22,3,1,4,60,5,4,6,60,60
1b,90,lift,22,3,2,6,60,5,4,6,60,60
1b,90,lift,23,3,1,2,50,5,2,8,50,50
1b,90,lift,23,3,2,8,50,5,2,8,50,50
1b,90,lift,24,4,1,5,70,5,5,7,70,70
1b,90,lift,24,4,2,7,70,5,5,7,70,70
1b,90,lift,25,2,1,6,30,5,6,8,30,30
1b,90,lift,25,2,2,8,30,5,6,8,30,30
1b,91,fail,1,8,1,5,20,7,5,5,20,60
1b,91,fail,1,8,2,5,60,5,5,5,20,60
1b,91,fail,2,8,1,6,30,7,6,6,30,80
1b,91,fail,2,8,2,6,80,2,6,6,30,80
1b,91,fail,3,6,1,4,30,7,4,4,30,60
1b,91,fail,3,6,2,4,60,5,4,4,30,60
1b,91,fail,4,8,1,5,20,8,5,5,20,70
1b,91,fail,4,8,2,5,70,3,5,5,20,70
1b,91,fail,5,10,1,8,20,8,8,8,20,40
1b,91,fail,5,10,2,8,40,5,8,8,20,40
1b,91,fail,6,8,1,4,40,5,4,8,40,40
1b,91,fail,6,8,2,8,40,7,4,8,40,40
1b,91,fail,7,8,1,4,60,5,4,6,60,60
1b,91,fail,7,8,2,6,60,5,4,6,60,60
1b,91,fail,8,8,1,2,50,5,2,8,50,50
1b,91,fail,8,8,2,8,50,5,2,8,50,50
1b,91,fail,9,10,1,5,70,6,5,7,70,70
1b,91,fail,9,10,2,7,70,4,5,7,70,70
1b,91,fail,10,9,1,6,30,5,6,8,30,30
1b,91,fail,10,9,2,8,30,8,6,8,30,30
1b,91,fail,11,6,1,2,60,3,2,6,60,20
1b,91,fail,11,6,2,6,20,8,2,6,60,20
1b,91,fail,12,6,1,3,80,2,3,6,80,40
1b,91,fail,12,6,2,6,40,8,3,6,80,40
1b,91,fail,13,7,1,4,30,7,4,6,30,20
1b,91,fail,13,7,2,6,20,7,4,6,30,20
1b,91,fail,14,10,1,5,80,3,5,8,80,50
1b,91,fail,14,10,2,8,50,7,5,8,80,50
1b,91,fail,15,9,1,6,40,6,6,8,40,30
1b,91,fail,15,9,2,8,30,7,6,8,40,30
1b,91,lift,16,2,1,5,20,3,5,5,20,60
1b,91,lift,16,2,2,5,60,7,5,5,20,60
1b,91,lift,17,4,1,6,30,3,6,6,30,80
1b,91,lift,17,4,2,6,80,7,6,6,30,80
1b,91,lift,18,2,1,4,30,3,4,4,30,60
1b,91,lift,18,2,2,4,60,7,4,4,30,60
1b,91,lift,19,3,1,5,20,3,5,5,20,70
1b,91,lift,19,3,2,5,70,7,5,5,20,70
1b,91,lift,20,2,1,8,20,2,8,8,20,40
1b,91,lift,20,2,2,8,40,4,8,8,20,40
1b,91,lift,21,2,1,4,40,3,4,8,40,40
1b,91,lift,21,2,2,8,40,3,4,8,40,40
1b,91,lift,22,3,1,4,60,6,4,6,60,60
1b,91,lift,22,3,2,6,60,7,4,6,60,60
1b,91,lift,23,3,1,2,50,3,2,8,50,50
1b,91,lift,23,3,2,8,50,7,2,8,50,50
1b,91,lift,24,4,1,5,70,5,5,7,70,70
1b,91,lift,24,4,2,7,70,5,5,7,70,70
